,data,valor,data_extracao,responsavel
selic_465,2021-09-03,0.01993,2023-07-14,AUTORA
selic_466,2021-09-02,0.01993,2023-07-14,AUTORA
selic_467,2021-09-01,0.01993,2023-07-14,AUTORA
selic_468,2021-08-31,0.01993,2023-07-14,AUTORA
selic_469,2021-08-30,0.01993,2023-07-14,AUTORA
selic_470,2021-08-27,0.01993,2023-07-14,AUTORA
selic_471,2021-08-26,0.01993,2023-07-14,AUTORA
selic_472,2021-08-25,0.01993,2023-07-14,AUTORA
selic_473,2021-08-24,0.01993,2023-07-14,AUTORA
selic_474,2021-08-23,0.01993,2023-07-14,AUTORA
selic_475,2021-08-20,0.01993,2023-07-14,AUTORA
selic_476,2021-08-19,0.01993,2023-07-14,AUTORA
selic_477,2021-08-18,0.01993,2023-07-14,AUTORA
selic_478,2021-08-17,0.01993,2023-07-14,AUTORA
selic_479,2021-08-16,0.01993,2023-07-14,AUTORA
selic_480,2021-08-13,0.01993,2023-07-14,AUTORA
selic_481,2021-08-12,0.01993,2023-07-14,AUTORA
selic_482,2021-08-11,0.01993,2023-07-14,AUTORA
selic_483,2021-08-10,0.01993,2023-07-14,AUTORA
selic_484,2021-08-09,0.01993,2023-07-14,AUTORA
selic_485,2021-08-06,0.01993,2023-07-14,AUTORA
selic_486,2021-08-05,0.01993,2023-07-14,AUTORA
selic_487,2021-08-04,0.016137,2023-07-14,AUTORA
selic_488,2021-08-03,0.016137,2023-07-14,AUTORA
selic_489,2021-08-02,0.016137,2023-07-14,AUTORA
selic_490,2021-07-30,0.016137,2023-07-14,AUTORA
selic_491,2021-07-29,0.016137,2023-07-14,AUTORA
selic_492,2021-07-28,0.016137,2023-07-14,AUTORA
selic_493,2021-07-27,0.016137,2023-07-14,AUTORA
selic_494,2021-07-26,0.016137,2023-07-14,AUTORA
selic_495,2021-07-23,0.016137,2023-07-14,AUTORA
selic_496,2021-07-22,0.016137,2023-07-14,AUTORA
selic_497,2021-07-21,0.016137,2023-07-14,AUTORA
selic_498,2021-07-20,0.016137,2023-07-14,AUTORA
selic_499,2021-07-19,0.016137,2023-07-14,AUTORA
selic_500,2021-07-16,0.016137,2023-07-14,AUTORA
selic_501,2021-07-15,0.016137,2023-07-14,AUTORA
selic_502,2021-07-14,0.016137,2023-07-14,AUTORA
selic_503,2021-07-13,0.016137,2023-07-14,AUTORA
selic_504,2021-07-12,0.016137,2023-07-14,AUTORA
selic_505,2021-07-09,0.016137,2023-07-14,AUTORA
selic_506,2021-07-08,0.016137,2023-07-14,AUTORA
selic_507,2021-07-07,0.016137,2023-07-14,AUTORA
selic_508,2021-07-06,0.016137,2023-07-14,AUTORA
selic_509,2021-07-05,0.016137,2023-07-14,AUTORA
selic_510,2021-07-02,0.016137,2023-07-14,AUTORA
selic_511,2021-07-01,0.016137,2023-07-14,AUTORA
selic_512,2021-06-30,0.016137,2023-07-14,AUTORA
selic_513,2021-06-29,0.016137,2023-07-14,AUTORA
selic_514,2021-06-28,0.016137,2023-07-14,AUTORA
selic_515,2021-06-25,0.016137,2023-07-14,AUTORA
selic_516,2021-06-24,0.016137,2023-07-14,AUTORA
selic_517,2021-06-23,0.016137,2023-07-14,AUTORA
selic_518,2021-06-22,0.016137,2023-07-14,AUTORA
selic_519,2021-06-21,0.016137,2023-07-14,AUTORA
selic_520,2021-06-18,0.016137,2023-07-14,AUTORA
selic_521,2021-06-17,0.016137,2023-07-14,AUTORA
selic_522,2021-06-16,0.013269,2023-07-14,AUTORA
selic_523,2021-06-15,0.013269,2023-07-14,AUTORA
selic_524,2021-06-14,0.013269,2023-07-14,AUTORA
selic_525,2021-06-11,0.013269,2023-07-14,AUTORA
selic_526,2021-06-10,0.013269,2023-07-14,AUTORA
selic_527,2021-06-09,0.013269,2023-07-14,AUTORA
selic_528,2021-06-08,0.013269,2023-07-14,AUTORA
selic_529,2021-06-07,0.013269,2023-07-14,AUTORA
selic_530,2021-06-04,0.013269,2023-07-14,AUTORA
selic_531,2021-06-02,0.013269,2023-07-14,AUTORA
selic_532,2021-06-01,0.013269,2023-07-14,AUTORA
selic_533,2021-05-31,0.013269,2023-07-14,AUTORA
selic_534,2021-05-28,0.013269,2023-07-14,AUTORA
selic_535,2021-05-27,0.013269,2023-07-14,AUTORA
selic_536,2021-05-26,0.013269,2023-07-14,AUTORA
selic_537,2021-05-25,0.013269,2023-07-14,AUTORA
selic_538,2021-05-24,0.013269,2023-07-14,AUTORA
selic_539,2021-05-21,0.013269,2023-07-14,AUTORA
selic_540,2021-05-20,0.013269,2023-07-14,AUTORA
selic_541,2021-05-19,0.013269,2023-07-14,AUTORA
selic_542,2021-05-18,0.013269,2023-07-14,AUTORA
selic_543,2021-05-17,0.013269,2023-07-14,AUTORA
selic_544,2021-05-14,0.013269,2023-07-14,AUTORA
selic_545,2021-05-13,0.013269,2023-07-14,AUTORA
selic_546,2021-05-12,0.013269,2023-07-14,AUTORA
selic_547,2021-05-11,0.013269,2023-07-14,AUTORA
selic_548,2021-05-10,0.013269,2023-07-14,AUTORA
selic_549,2021-05-07,0.013269,2023-07-14,AUTORA
selic_550,2021-05-06,0.013269,2023-07-14,AUTORA
selic_551,2021-05-05,0.010379,2023-07-14,AUTORA
selic_552,2021-05-04,0.010379,2023-07-14,AUTORA
selic_553,2021-05-03,0.010379,2023-07-14,AUTORA
selic_554,2021-04-30,0.010379,2023-07-14,AUTORA
selic_555,2021-04-29,0.010379,2023-07-14,AUTORA
selic_556,2021-04-28,0.010379,2023-07-14,AUTORA
selic_557,2021-04-27,0.010379,2023-07-14,AUTORA
selic_558,2021-04-26,0.010379,2023-07-14,AUTORA
selic_559,2021-04-23,0.010379,2023-07-14,AUTORA
selic_560,2021-04-22,0.010379,2023-07-14,AUTORA
selic_561,2021-04-20,0.010379,2023-07-14,AUTORA
selic_562,2021-04-19,0.010379,2023-07-14,AUTORA
selic_563,2021-04-16,0.010379,2023-07-14,AUTORA
selic_564,2021-04-15,0.010379,2023-07-14,AUTORA
selic_565,2021-04-14,0.010379,2023-07-14,AUTORA
selic_566,2021-04-13,0.010379,2023-07-14,AUTORA
selic_567,2021-04-12,0.010379,2023-07-14,AUTORA
selic_568,2021-04-09,0.010379,2023-07-14,AUTORA
selic_569,2021-04-08,0.010379,2023-07-14,AUTORA
selic_570,2021-04-07,0.010379,2023-07-14,AUTORA
selic_571,2021-04-06,0.010379,2023-07-14,AUTORA
selic_572,2021-04-05,0.010379,2023-07-14,AUTORA
selic_573,2021-04-01,0.010379,2023-07-14,AUTORA
selic_574,2021-03-31,0.010379,2023-07-14,AUTORA
selic_575,2021-03-30,0.010379,2023-07-14,AUTORA
selic_576,2021-03-29,0.010379,2023-07-14,AUTORA
selic_577,2021-03-26,0.010379,2023-07-14,AUTORA
selic_578,2021-03-25,0.010379,2023-07-14,AUTORA
selic_579,2021-03-24,0.010379,2023-07-14,AUTORA
selic_580,2021-03-23,0.010379,2023-07-14,AUTORA
selic_581,2021-03-22,0.010379,2023-07-14,AUTORA
selic_582,2021-03-19,0.010379,2023-07-14,AUTORA
selic_583,2021-03-18,0.010379,2023-07-14,AUTORA
selic_584,2021-03-17,0.007469,2023-07-14,AUTORA
selic_585,2021-03-16,0.007469,2023-07-14,AUTORA
selic_586,2021-03-15,0.007469,2023-07-14,AUTORA
selic_587,2021-03-12,0.007469,2023-07-14,AUTORA
selic_588,2021-03-11,0.007469,2023-07-14,AUTORA
selic_589,2021-03-10,0.007469,2023-07-14,AUTORA
selic_590,2021-03-09,0.007469,2023-07-14,AUTORA
selic_591,2021-03-08,0.007469,2023-07-14,AUTORA
selic_592,2021-03-05,0.007469,2023-07-14,AUTORA
selic_593,2021-03-04,0.007469,2023-07-14,AUTORA
selic_594,2021-03-03,0.007469,2023-07-14,AUTORA
selic_595,2021-03-02,0.007469,2023-07-14,AUTORA
selic_596,2021-03-01,0.007469,2023-07-14,AUTORA
selic_597,2021-02-26,0.007469,2023-07-14,AUTORA
selic_598,2021-02-25,0.007469,2023-07-14,AUTORA
selic_599,2021-02-24,0.007469,2023-07-14,AUTORA
selic_600,2021-02-23,0.007469,2023-07-14,AUTORA
selic_601,2021-02-22,0.007469,2023-07-14,AUTORA
selic_602,2021-02-19,0.007469,2023-07-14,AUTORA
selic_603,2021-02-18,0.007469,2023-07-14,AUTORA
selic_604,2021-02-17,0.007469,2023-07-14,AUTORA
selic_605,2021-02-12,0.007469,2023-07-14,AUTORA
selic_606,2021-02-11,0.007469,2023-07-14,AUTORA
selic_607,2021-02-10,0.007469,2023-07-14,AUTORA
selic_608,2021-02-09,0.007469,2023-07-14,AUTORA
selic_609,2021-02-08,0.007469,2023-07-14,AUTORA
selic_610,2021-02-05,0.007469,2023-07-14,AUTORA
selic_611,2021-02-04,0.007469,2023-07-14,AUTORA
selic_612,2021-02-03,0.007469,2023-07-14,AUTORA
selic_613,2021-02-02,0.007469,2023-07-14,AUTORA
selic_614,2021-02-01,0.007469,2023-07-14,AUTORA
selic_615,2021-01-29,0.007469,2023-07-14,AUTORA
selic_616,2021-01-28,0.007469,2023-07-14,AUTORA
selic_617,2021-01-27,0.007469,2023-07-14,AUTORA
selic_618,2021-01-26,0.007469,2023-07-14,AUTORA
selic_619,2021-01-25,0.007469,2023-07-14,AUTORA
selic_620,2021-01-22,0.007469,2023-07-14,AUTORA
selic_621,2021-01-21,0.007469,2023-07-14,AUTORA
selic_622,2021-01-20,0.007469,2023-07-14,AUTORA
selic_623,2021-01-19,0.007469,2023-07-14,AUTORA
selic_624,2021-01-18,0.007469,2023-07-14,AUTORA
selic_625,2021-01-15,0.007469,2023-07-14,AUTORA
selic_626,2021-01-14,0.007469,2023-07-14,AUTORA
selic_627,2021-01-13,0.007469,2023-07-14,AUTORA
selic_628,2021-01-12,0.007469,2023-07-14,AUTORA
selic_629,2021-01-11,0.007469,2023-07-14,AUTORA
selic_630,2021-01-08,0.007469,2023-07-14,AUTORA
selic_631,2021-01-07,0.007469,2023-07-14,AUTORA
selic_632,2021-01-06,0.007469,2023-07-14,AUTORA
selic_633,2021-01-05,0.007469,2023-07-14,AUTORA
selic_634,2021-01-04,0.007469,2023-07-14,AUTORA
selic_635,2020-12-31,0.007469,2023-07-14,AUTORA
selic_636,2020-12-30,0.007469,2023-07-14,AUTORA
selic_637,2020-12-29,0.007469,2023-07-14,AUTORA
selic_638,2020-12-28,0.007469,2023-07-14,AUTORA
selic_639,2020-12-24,0.007469,2023-07-14,AUTORA
selic_640,2020-12-23,0.007469,2023-07-14,AUTORA
selic_641,2020-12-22,0.007469,2023-07-14,AUTORA
selic_642,2020-12-21,0.007469,2023-07-14,AUTORA
selic_643,2020-12-18,0.007469,2023-07-14,AUTORA
selic_644,2020-12-17,0.007469,2023-07-14,AUTORA
selic_645,2020-12-16,0.007469,2023-07-14,AUTORA
selic_646,2020-12-15,0.007469,2023-07-14,AUTORA
selic_647,2020-12-14,0.007469,2023-07-14,AUTORA
selic_648,2020-12-11,0.007469,2023-07-14,AUTORA
selic_649,2020-12-10,0.007469,2023-07-14,AUTORA
selic_650,2020-12-09,0.007469,2023-07-14,AUTORA
selic_651,2020-12-08,0.007469,2023-07-14,AUTORA
selic_652,2020-12-07,0.007469,2023-07-14,AUTORA
selic_653,2020-12-04,0.007469,2023-07-14,AUTORA
selic_654,2020-12-03,0.007469,2023-07-14,AUTORA
selic_655,2020-12-02,0.007469,2023-07-14,AUTORA
selic_656,2020-12-01,0.007469,2023-07-14,AUTORA
selic_657,2020-11-30,0.007469,2023-07-14,AUTORA
selic_658,2020-11-27,0.007469,2023-07-14,AUTORA
selic_659,2020-11-26,0.007469,2023-07-14,AUTORA
selic_660,2020-11-25,0.007469,2023-07-14,AUTORA
selic_661,2020-11-24,0.007469,2023-07-14,AUTORA
selic_662,2020-11-23,0.007469,2023-07-14,AUTORA
selic_663,2020-11-20,0.007469,2023-07-14,AUTORA
selic_664,2020-11-19,0.007469,2023-07-14,AUTORA
selic_665,2020-11-18,0.007469,2023-07-14,AUTORA
selic_666,2020-11-17,0.007469,2023-07-14,AUTORA
selic_667,2020-11-16,0.007469,2023-07-14,AUTORA
selic_668,2020-11-13,0.007469,2023-07-14,AUTORA
selic_669,2020-11-12,0.007469,2023-07-14,AUTORA
selic_670,2020-11-11,0.007469,2023-07-14,AUTORA
selic_671,2020-11-10,0.007469,2023-07-14,AUTORA
selic_672,2020-11-09,0.007469,2023-07-14,AUTORA
selic_673,2020-11-06,0.007469,2023-07-14,AUTORA
selic_674,2020-11-05,0.007469,2023-07-14,AUTORA
selic_675,2020-11-04,0.007469,2023-07-14,AUTORA
selic_676,2020-11-03,0.007469,2023-07-14,AUTORA
selic_677,2020-10-30,0.007469,2023-07-14,AUTORA
selic_678,2020-10-29,0.007469,2023-07-14,AUTORA
selic_679,2020-10-28,0.007469,2023-07-14,AUTORA
selic_680,2020-10-27,0.007469,2023-07-14,AUTORA
selic_681,2020-10-26,0.007469,2023-07-14,AUTORA
selic_682,2020-10-23,0.007469,2023-07-14,AUTORA
selic_683,2020-10-22,0.007469,2023-07-14,AUTORA
selic_684,2020-10-21,0.007469,2023-07-14,AUTORA
selic_685,2020-10-20,0.007469,2023-07-14,AUTORA
selic_686,2020-10-19,0.007469,2023-07-14,AUTORA
selic_687,2020-10-16,0.007469,2023-07-14,AUTORA
selic_688,2020-10-15,0.007469,2023-07-14,AUTORA
selic_689,2020-10-14,0.007469,2023-07-14,AUTORA
selic_690,2020-10-13,0.007469,2023-07-14,AUTORA
selic_691,2020-10-09,0.007469,2023-07-14,AUTORA
selic_692,2020-10-08,0.007469,2023-07-14,AUTORA
selic_693,2020-10-07,0.007469,2023-07-14,AUTORA
selic_694,2020-10-06,0.007469,2023-07-14,AUTORA
selic_695,2020-10-05,0.007469,2023-07-14,AUTORA
selic_696,2020-10-02,0.007469,2023-07-14,AUTORA
selic_697,2020-10-01,0.007469,2023-07-14,AUTORA
selic_698,2020-09-30,0.007469,2023-07-14,AUTORA
selic_699,2020-09-29,0.007469,2023-07-14,AUTORA
selic_700,2020-09-28,0.007469,2023-07-14,AUTORA
selic_701,2020-09-25,0.007469,2023-07-14,AUTORA
selic_702,2020-09-24,0.007469,2023-07-14,AUTORA
selic_703,2020-09-23,0.007469,2023-07-14,AUTORA
selic_704,2020-09-22,0.007469,2023-07-14,AUTORA
selic_705,2020-09-21,0.007469,2023-07-14,AUTORA
selic_706,2020-09-18,0.007469,2023-07-14,AUTORA
selic_707,2020-09-17,0.007469,2023-07-14,AUTORA
selic_708,2020-09-16,0.007469,2023-07-14,AUTORA
selic_709,2020-09-15,0.007469,2023-07-14,AUTORA
selic_710,2020-09-14,0.007469,2023-07-14,AUTORA
selic_711,2020-09-11,0.007469,2023-07-14,AUTORA
selic_712,2020-09-10,0.007469,2023-07-14,AUTORA
selic_713,2020-09-09,0.007469,2023-07-14,AUTORA
selic_714,2020-09-08,0.007469,2023-07-14,AUTORA
selic_715,2020-09-04,0.007469,2023-07-14,AUTORA
selic_716,2020-09-03,0.007469,2023-07-14,AUTORA
selic_717,2020-09-02,0.007469,2023-07-14,AUTORA
selic_718,2020-09-01,0.007469,2023-07-14,AUTORA
selic_719,2020-08-31,0.007469,2023-07-14,AUTORA
selic_720,2020-08-28,0.007469,2023-07-14,AUTORA
selic_721,2020-08-27,0.007469,2023-07-14,AUTORA
selic_722,2020-08-26,0.007469,2023-07-14,AUTORA
selic_723,2020-08-25,0.007469,2023-07-14,AUTORA
selic_724,2020-08-24,0.007469,2023-07-14,AUTORA
selic_725,2020-08-21,0.007469,2023-07-14,AUTORA
selic_726,2020-08-20,0.007469,2023-07-14,AUTORA
selic_727,2020-08-19,0.007469,2023-07-14,AUTORA
selic_728,2020-08-18,0.007469,2023-07-14,AUTORA
selic_729,2020-08-17,0.007469,2023-07-14,AUTORA
selic_730,2020-08-14,0.007469,2023-07-14,AUTORA
selic_731,2020-08-13,0.007469,2023-07-14,AUTORA
selic_732,2020-08-12,0.007469,2023-07-14,AUTORA
selic_733,2020-08-11,0.007469,2023-07-14,AUTORA
selic_734,2020-08-10,0.007469,2023-07-14,AUTORA
selic_735,2020-08-07,0.007469,2023-07-14,AUTORA
selic_736,2020-08-06,0.007469,2023-07-14,AUTORA
selic_737,2020-08-05,0.008442,2023-07-14,AUTORA
selic_738,2020-08-04,0.008442,2023-07-14,AUTORA
selic_739,2020-08-03,0.008442,2023-07-14,AUTORA
selic_740,2020-07-31,0.008442,2023-07-14,AUTORA
selic_741,2020-07-30,0.008442,2023-07-14,AUTORA
selic_742,2020-07-29,0.008442,2023-07-14,AUTORA
selic_743,2020-07-28,0.008442,2023-07-14,AUTORA
selic_744,2020-07-27,0.008442,2023-07-14,AUTORA
selic_745,2020-07-24,0.008442,2023-07-14,AUTORA
selic_746,2020-07-23,0.008442,2023-07-14,AUTORA
selic_747,2020-07-22,0.008442,2023-07-14,AUTORA
selic_748,2020-07-21,0.008442,2023-07-14,AUTORA
selic_749,2020-07-20,0.008442,2023-07-14,AUTORA
selic_750,2020-07-17,0.008442,2023-07-14,AUTORA
selic_751,2020-07-16,0.008442,2023-07-14,AUTORA
selic_752,2020-07-15,0.008442,2023-07-14,AUTORA
selic_753,2020-07-14,0.008442,2023-07-14,AUTORA
selic_754,2020-07-13,0.008442,2023-07-14,AUTORA
selic_755,2020-07-10,0.008442,2023-07-14,AUTORA
selic_756,2020-07-09,0.008442,2023-07-14,AUTORA
selic_757,2020-07-08,0.008442,2023-07-14,AUTORA
selic_758,2020-07-07,0.008442,2023-07-14,AUTORA
selic_759,2020-07-06,0.008442,2023-07-14,AUTORA
selic_760,2020-07-03,0.008442,2023-07-14,AUTORA
selic_761,2020-07-02,0.008442,2023-07-14,AUTORA
selic_762,2020-07-01,0.008442,2023-07-14,AUTORA
selic_763,2020-06-30,0.008442,2023-07-14,AUTORA
selic_764,2020-06-29,0.008442,2023-07-14,AUTORA
selic_765,2020-06-26,0.008442,2023-07-14,AUTORA
selic_766,2020-06-25,0.008442,2023-07-14,AUTORA
selic_767,2020-06-24,0.008442,2023-07-14,AUTORA
selic_768,2020-06-23,0.008442,2023-07-14,AUTORA
selic_769,2020-06-22,0.008442,2023-07-14,AUTORA
selic_770,2020-06-19,0.008442,2023-07-14,AUTORA
selic_771,2020-06-18,0.008442,2023-07-14,AUTORA
selic_772,2020-06-17,0.011345,2023-07-14,AUTORA
selic_773,2020-06-16,0.011345,2023-07-14,AUTORA
selic_774,2020-06-15,0.011345,2023-07-14,AUTORA
selic_775,2020-06-12,0.011345,2023-07-14,AUTORA
selic_776,2020-06-10,0.011345,2023-07-14,AUTORA
selic_777,2020-06-09,0.011345,2023-07-14,AUTORA
selic_778,2020-06-08,0.011345,2023-07-14,AUTORA
selic_779,2020-06-05,0.011345,2023-07-14,AUTORA
selic_780,2020-06-04,0.011345,2023-07-14,AUTORA
selic_781,2020-06-03,0.011345,2023-07-14,AUTORA
selic_782,2020-06-02,0.011345,2023-07-14,AUTORA
selic_783,2020-06-01,0.011345,2023-07-14,AUTORA
selic_784,2020-05-29,0.011345,2023-07-14,AUTORA
selic_785,2020-05-28,0.011345,2023-07-14,AUTORA
selic_786,2020-05-27,0.011345,2023-07-14,AUTORA
selic_787,2020-05-26,0.011345,2023-07-14,AUTORA
selic_788,2020-05-25,0.011345,2023-07-14,AUTORA
selic_789,2020-05-22,0.011345,2023-07-14,AUTORA
selic_790,2020-05-21,0.011345,2023-07-14,AUTORA
selic_791,2020-05-20,0.011345,2023-07-14,AUTORA
selic_792,2020-05-19,0.011345,2023-07-14,AUTORA
selic_793,2020-05-18,0.011345,2023-07-14,AUTORA
selic_794,2020-05-15,0.011345,2023-07-14,AUTORA
selic_795,2020-05-14,0.011345,2023-07-14,AUTORA
selic_796,2020-05-13,0.011345,2023-07-14,AUTORA
selic_797,2020-05-12,0.011345,2023-07-14,AUTORA
selic_798,2020-05-11,0.011345,2023-07-14,AUTORA
selic_799,2020-05-08,0.011345,2023-07-14,AUTORA
selic_800,2020-05-07,0.011345,2023-07-14,AUTORA
selic_801,2020-05-06,0.014227,2023-07-14,AUTORA
selic_802,2020-05-05,0.014227,2023-07-14,AUTORA
selic_803,2020-05-04,0.014227,2023-07-14,AUTORA
selic_804,2020-04-30,0.014227,2023-07-14,AUTORA
selic_805,2020-04-29,0.014227,2023-07-14,AUTORA
selic_806,2020-04-28,0.014227,2023-07-14,AUTORA
selic_807,2020-04-27,0.014227,2023-07-14,AUTORA
selic_808,2020-04-24,0.014227,2023-07-14,AUTORA
selic_809,2020-04-23,0.014227,2023-07-14,AUTORA
selic_810,2020-04-22,0.014227,2023-07-14,AUTORA
selic_811,2020-04-20,0.014227,2023-07-14,AUTORA
selic_812,2020-04-17,0.014227,2023-07-14,AUTORA
selic_813,2020-04-16,0.014227,2023-07-14,AUTORA
selic_814,2020-04-15,0.014227,2023-07-14,AUTORA
selic_815,2020-04-14,0.014227,2023-07-14,AUTORA
selic_816,2020-04-13,0.014227,2023-07-14,AUTORA
selic_817,2020-04-09,0.014227,2023-07-14,AUTORA
selic_818,2020-04-08,0.014227,2023-07-14,AUTORA
selic_819,2020-04-07,0.014227,2023-07-14,AUTORA
selic_820,2020-04-06,0.014227,2023-07-14,AUTORA
selic_821,2020-04-03,0.014227,2023-07-14,AUTORA
selic_822,2020-04-02,0.014227,2023-07-14,AUTORA
selic_823,2020-04-01,0.014227,2023-07-14,AUTORA
selic_824,2020-03-31,0.014227,2023-07-14,AUTORA
selic_825,2020-03-30,0.014227,2023-07-14,AUTORA
selic_826,2020-03-27,0.014227,2023-07-14,AUTORA
selic_827,2020-03-26,0.014227,2023-07-14,AUTORA
selic_828,2020-03-25,0.014227,2023-07-14,AUTORA
selic_829,2020-03-24,0.014227,2023-07-14,AUTORA
selic_830,2020-03-23,0.014227,2023-07-14,AUTORA
selic_831,2020-03-20,0.014227,2023-07-14,AUTORA
selic_832,2020-03-19,0.014227,2023-07-14,AUTORA
selic_833,2020-03-18,0.016137,2023-07-14,AUTORA
selic_834,2020-03-17,0.016137,2023-07-14,AUTORA
selic_835,2020-03-16,0.016137,2023-07-14,AUTORA
selic_836,2020-03-13,0.016137,2023-07-14,AUTORA
selic_837,2020-03-12,0.016137,2023-07-14,AUTORA
selic_838,2020-03-11,0.016137,2023-07-14,AUTORA
selic_839,2020-03-10,0.016137,2023-07-14,AUTORA
selic_840,2020-03-09,0.016137,2023-07-14,AUTORA
selic_841,2020-03-06,0.016137,2023-07-14,AUTORA
selic_842,2020-03-05,0.016137,2023-07-14,AUTORA
selic_843,2020-03-04,0.016137,2023-07-14,AUTORA
selic_844,2020-03-03,0.016137,2023-07-14,AUTORA
selic_845,2020-03-02,0.016137,2023-07-14,AUTORA
selic_846,2020-02-28,0.016137,2023-07-14,AUTORA
selic_847,2020-02-27,0.016137,2023-07-14,AUTORA
selic_848,2020-02-26,0.016137,2023-07-14,AUTORA
selic_849,2020-02-21,0.016137,2023-07-14,AUTORA
selic_850,2020-02-20,0.016137,2023-07-14,AUTORA
selic_851,2020-02-19,0.016137,2023-07-14,AUTORA
selic_852,2020-02-18,0.016137,2023-07-14,AUTORA
selic_853,2020-02-17,0.016137,2023-07-14,AUTORA
selic_854,2020-02-14,0.016137,2023-07-14,AUTORA
selic_855,2020-02-13,0.016137,2023-07-14,AUTORA
selic_856,2020-02-12,0.016137,2023-07-14,AUTORA
selic_857,2020-02-11,0.016137,2023-07-14,AUTORA
selic_858,2020-02-10,0.016137,2023-07-14,AUTORA
selic_859,2020-02-07,0.016137,2023-07-14,AUTORA
selic_860,2020-02-06,0.016137,2023-07-14,AUTORA
selic_861,2020-02-05,0.017089,2023-07-14,AUTORA
selic_862,2020-02-04,0.017089,2023-07-14,AUTORA
selic_863,2020-02-03,0.017089,2023-07-14,AUTORA
selic_864,2020-01-31,0.017089,2023-07-14,AUTORA
selic_865,2020-01-30,0.017089,2023-07-14,AUTORA
selic_866,2020-01-29,0.017089,2023-07-14,AUTORA
selic_867,2020-01-28,0.017089,2023-07-14,AUTORA
selic_868,2020-01-27,0.017089,2023-07-14,AUTORA
selic_869,2020-01-24,0.017089,2023-07-14,AUTORA
selic_870,2020-01-23,0.017089,2023-07-14,AUTORA
selic_871,2020-01-22,0.017089,2023-07-14,AUTORA
selic_872,2020-01-21,0.017089,2023-07-14,AUTORA
selic_873,2020-01-20,0.017089,2023-07-14,AUTORA
selic_874,2020-01-17,0.017089,2023-07-14,AUTORA
selic_875,2020-01-16,0.017089,2023-07-14,AUTORA
selic_876,2020-01-15,0.017089,2023-07-14,AUTORA
selic_877,2020-01-14,0.017089,2023-07-14,AUTORA
selic_878,2020-01-13,0.017089,2023-07-14,AUTORA
selic_879,2020-01-10,0.017089,2023-07-14,AUTORA
selic_880,2020-01-09,0.017089,2023-07-14,AUTORA
selic_881,2020-01-08,0.017089,2023-07-14,AUTORA
selic_882,2020-01-07,0.017089,2023-07-14,AUTORA
selic_883,2020-01-06,0.017089,2023-07-14,AUTORA
selic_884,2020-01-03,0.017089,2023-07-14,AUTORA
selic_885,2020-01-02,0.017089,2023-07-14,AUTORA
selic_886,2019-12-31,0.017089,2023-07-14,AUTORA
selic_887,2019-12-30,0.017089,2023-07-14,AUTORA
selic_888,2019-12-27,0.017089,2023-07-14,AUTORA
selic_889,2019-12-26,0.017089,2023-07-14,AUTORA
selic_890,2019-12-24,0.017089,2023-07-14,AUTORA
selic_891,2019-12-23,0.017089,2023-07-14,AUTORA
selic_892,2019-12-20,0.017089,2023-07-14,AUTORA
selic_893,2019-12-19,0.017089,2023-07-14,AUTORA
selic_894,2019-12-18,0.017089,2023-07-14,AUTORA
selic_895,2019-12-17,0.017089,2023-07-14,AUTORA
selic_896,2019-12-16,0.017089,2023-07-14,AUTORA
selic_897,2019-12-13,0.017089,2023-07-14,AUTORA
selic_898,2019-12-12,0.017089,2023-07-14,AUTORA
selic_899,2019-12-11,0.018985,2023-07-14,AUTORA
selic_900,2019-12-10,0.018985,2023-07-14,AUTORA
selic_901,2019-12-09,0.018985,2023-07-14,AUTORA
selic_902,2019-12-06,0.018985,2023-07-14,AUTORA
selic_903,2019-12-05,0.018985,2023-07-14,AUTORA
selic_904,2019-12-04,0.018985,2023-07-14,AUTORA
selic_905,2019-12-03,0.018985,2023-07-14,AUTORA
selic_906,2019-12-02,0.018985,2023-07-14,AUTORA
selic_907,2019-11-29,0.018985,2023-07-14,AUTORA
selic_908,2019-11-28,0.018985,2023-07-14,AUTORA
selic_909,2019-11-27,0.018985,2023-07-14,AUTORA
selic_910,2019-11-26,0.018985,2023-07-14,AUTORA
selic_911,2019-11-25,0.018985,2023-07-14,AUTORA
selic_912,2019-11-22,0.018985,2023-07-14,AUTORA
selic_913,2019-11-21,0.018985,2023-07-14,AUTORA
selic_914,2019-11-20,0.018985,2023-07-14,AUTORA
selic_915,2019-11-19,0.018985,2023-07-14,AUTORA
selic_916,2019-11-18,0.018985,2023-07-14,AUTORA
selic_917,2019-11-14,0.018985,2023-07-14,AUTORA
selic_918,2019-11-13,0.018985,2023-07-14,AUTORA
selic_919,2019-11-12,0.018985,2023-07-14,AUTORA
selic_920,2019-11-11,0.018985,2023-07-14,AUTORA
selic_921,2019-11-08,0.018985,2023-07-14,AUTORA
selic_922,2019-11-07,0.018985,2023-07-14,AUTORA
selic_923,2019-11-06,0.018985,2023-07-14,AUTORA
selic_924,2019-11-05,0.018985,2023-07-14,AUTORA
selic_925,2019-11-04,0.018985,2023-07-14,AUTORA
selic_926,2019-11-01,0.018985,2023-07-14,AUTORA
selic_927,2019-10-31,0.018985,2023-07-14,AUTORA
selic_928,2019-10-30,0.020872,2023-07-14,AUTORA
selic_929,2019-10-29,0.020872,2023-07-14,AUTORA
selic_930,2019-10-28,0.020872,2023-07-14,AUTORA
